CustomerID,Age,Gender,Category,ItemPurchased, Amount ,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases,Age group
609,56,Male,Electronics,Laptop," $2,831.60 ",Autumn,Card,4.7,15,5,51-70
610,52,Female,Accessories,Handbag, $20.11 ,Spring,Card,5,8,4,51-70
611,32,Male,Groceries,Snacks, $58.96 ,Winter,Cash on Delivery,4.8,4,2,20-35
612,44,Female,Accessories,Wallet, $170.49 ,Autumn,Card,2.9,18,9,36-50
613,44,Female,Womens Clothing,Skirt, $65.05 ,Summer,Cash on Delivery,3.4,19,7,36-50
614,32,Female,Womens Clothing,Jeans, $35.66 ,Summer,Cash on Delivery,4.1,17,6,20-35
615,32,Female,Sports,Dumbbells, $37.45 ,Winter,Card,3.2,2,1,20-35
616,26,Female,Accessories,Sunglasses, $170.43 ,Spring,Card,3.1,17,6,20-35
617,30,Female,Footwear,Sandals, $61.98 ,Spring,Card,3.5,10,5,20-35
618,54,Female,Womens Clothing,Dress, $97.85 ,Autumn,Cash on Delivery,3.6,12,6,51-70
619,44,Male,Footwear,Sandals, $180.53 ,Autumn,Card,3.4,26,8,36-50
620,70,Male,Electronics,Mobile Phone," $2,658.73 ",Summer,Card,4.3,22,6,51-70
621,32,Male,Footwear,Sandals, $158.28 ,Autumn,Card,4.1,26,8,20-35
622,57,Male,Sports,Yoga Mat, $222.98 ,Winter,Card,3.5,24,7,51-70
623,49,Male,Mens Clothing,Shirt, $197.05 ,Winter,Card,4.4,17,6,36-50
624,48,Male,Sports,Yoga Mat, $97.69 ,Summer,Cash on Delivery,3.4,19,7,36-50
625,35,Male,Electronics,Mobile Phone, $761.20 ,Summer,Card,5,24,7,20-35
626,63,Female,Footwear,Formal Shoes, $208.69 ,Winter,Card,3.2,13,4,51-70
627,60,Female,Womens Clothing,Dress, $31.81 ,Spring,Card,3.5,12,6,51-70
628,29,Male,Electronics,Laptop," $1,170.69 ",Summer,Card,3.5,16,3,20-35
629,54,Male,Footwear,Formal Shoes, $66.74 ,Autumn,Cash on Delivery,4.3,12,6,51-70
630,23,Female,Beauty,Skincare Kit, $39.91 ,Spring,Cash on Delivery,3.3,2,1,20-35
631,42,Female,Groceries,Cooking Oil, $10.19 ,Autumn,Cash on Delivery,4.1,14,7,36-50
632,70,Male,Mens Clothing,Jeans, $69.05 ,Autumn,Card,3.9,8,4,51-70
633,29,Male,Footwear,Sneakers, $91.99 ,Winter,Card,2.9,25,10,20-35
634,38,Female,Footwear,Formal Shoes, $247.76 ,Winter,Card,3.3,11,3,36-50
635,45,Male,Footwear,Formal Shoes, $203.46 ,Autumn,Card,3.1,10,5,36-50
636,61,Male,Footwear,Formal Shoes, $118.53 ,Summer,Card,4.9,14,2,51-70
637,66,Male,Mens Clothing,Shirt, $63.45 ,Winter,Card,3.6,15,5,51-70
638,66,Female,Accessories,Sunglasses, $129.69 ,Winter,Card,3.1,17,6,51-70
639,27,Male,Electronics,Smart Watch, $736.92 ,Autumn,Card,3.3,12,1,20-35
640,52,Female,Beauty,Skincare Kit, $87.62 ,Autumn,Card,2.9,10,5,51-70
641,43,Female,Home,Kitchen Set, $140.00 ,Summer,Card,3.9,15,5,36-50
642,35,Male,Sports,Football, $107.57 ,Summer,Card,3.9,12,6,20-35
643,34,Male,Groceries,Cooking Oil, $78.16 ,Spring,Cash on Delivery,2.2,4,2,20-35
644,51,Female,Womens Clothing,Dress, $47.30 ,Autumn,Cash on Delivery,3.9,7,1,51-70
645,43,Female,Womens Clothing,Skirt, $143.80 ,Autumn,Card,3.6,12,6,36-50
646,50,Male,Sports,Dumbbells, $208.80 ,Summer,Card,3.4,4,2,36-50
647,33,Male,Home,Lamp, $170.58 ,Summer,Card,4.2,8,4,20-35
648,30,Male,Mens Clothing,Jeans, $42.67 ,Autumn,Cash on Delivery,4.1,8,4,20-35
649,54,Male,Mens Clothing,Jeans, $170.85 ,Summer,Card,3.4,13,4,51-70
650,70,Male,Footwear,Formal Shoes, $174.39 ,Summer,Card,3.2,20,5,51-70
651,58,Male,Sports,Football, $124.28 ,Spring,Card,3.1,16,3,51-70
652,69,Male,Sports,Dumbbells, $100.45 ,Winter,Card,3.6,13,4,51-70
653,52,Male,Home,Kitchen Set, $56.48 ,Spring,Cash on Delivery,5,29,12,51-70
654,60,Female,Accessories,Wallet, $30.06 ,Autumn,Card,4.6,22,6,51-70
655,70,Female,Footwear,Sandals, $54.00 ,Autumn,Card,2.8,30,10,51-70
656,67,Male,Mens Clothing,Jeans, $174.50 ,Summer,Card,4.5,15,5,51-70
657,20,Female,Accessories,Sunglasses, $92.35 ,Autumn,Card,3.3,12,1,20-35
658,33,Female,Accessories,Wallet, $40.85 ,Summer,Cash on Delivery,4.2,18,4,20-35
659,27,Male,Sports,Yoga Mat, $68.16 ,Spring,Card,4.1,10,5,20-35
660,33,Female,Beauty,Makeup Set, $107.56 ,Spring,Card,2.6,8,4,20-35
661,54,Female,Footwear,Sneakers, $242.06 ,Spring,Card,4.1,19,7,51-70
662,45,Female,Beauty,Perfume, $144.31 ,Autumn,Card,3.8,0,0,36-50
663,28,Female,Beauty,Perfume, $119.55 ,Winter,Card,3.6,6,3,20-35
664,46,Male,Sports,Football, $56.34 ,Winter,Cash on Delivery,2.9,11,3,36-50
665,25,Male,Home,Lamp, $279.19 ,Summer,Card,4.5,8,4,20-35
666,31,Female,Beauty,Makeup Set, $34.01 ,Summer,Card,3.8,22,6,20-35
667,60,Male,Footwear,Sneakers, $99.93 ,Winter,Card,3.5,28,9,51-70
668,64,Male,Electronics,Headphones," $1,514.05 ",Winter,Card,3.7,20,5,51-70
669,62,Male,Mens Clothing,T-Shirt, $182.98 ,Autumn,Card,3.1,13,4,51-70
670,24,Male,Home,Curtains, $237.47 ,Winter,Card,3.2,28,9,20-35
671,64,Male,Electronics,Laptop," $1,417.01 ",Spring,Card,4,2,1,51-70
672,27,Female,Womens Clothing,Skirt, $43.52 ,Summer,Cash on Delivery,4.1,13,4,20-35
673,33,Female,Womens Clothing,Skirt, $116.95 ,Summer,Card,4.6,21,8,20-35
674,61,Female,Womens Clothing,Jeans, $196.34 ,Winter,Card,3,16,8,51-70
675,68,Female,Footwear,Sandals, $163.60 ,Spring,Card,4.3,22,6,51-70
676,54,Male,Footwear,Sneakers, $144.58 ,Spring,Card,3.9,24,7,51-70
677,22,Male,Sports,Yoga Mat, $158.64 ,Spring,Card,3.9,21,8,20-35
678,52,Female,Groceries,Beverages, $5.89 ,Summer,Card,3.6,7,1,51-70
679,63,Female,Accessories,Handbag, $168.46 ,Winter,Card,3.1,20,5,51-70
680,53,Female,Womens Clothing,Jeans, $102.52 ,Spring,Card,4.3,16,8,51-70
681,31,Female,Beauty,Skincare Kit, $47.92 ,Summer,Card,3.6,8,4,20-35
682,27,Male,Sports,Dumbbells, $119.22 ,Winter,Card,4,16,3,20-35
683,22,Male,Home,Lamp, $83.17 ,Summer,Cash on Delivery,4.6,22,6,20-35
684,41,Male,Electronics,Laptop," $1,496.40 ",Spring,Card,3.9,16,3,36-50
685,35,Female,Home,Curtains, $121.52 ,Summer,Card,3.6,10,5,20-35
686,51,Female,Beauty,Makeup Set, $101.58 ,Spring,Card,3.7,14,2,51-70
687,20,Female,Accessories,Wallet, $96.93 ,Spring,Cash on Delivery,3.2,12,6,20-35
688,63,Male,Sports,Football, $195.87 ,Spring,Card,4,18,4,51-70
689,57,Female,Footwear,Sneakers, $152.19 ,Spring,Card,5,13,4,51-70
690,68,Male,Mens Clothing,T-Shirt, $71.13 ,Winter,Cash on Delivery,3.8,10,5,51-70
691,68,Female,Beauty,Skincare Kit, $139.64 ,Spring,Card,4.1,20,5,51-70
692,65,Male,Footwear,Sandals, $134.93 ,Summer,Card,4,15,5,51-70
693,30,Male,Footwear,Sandals, $75.61 ,Autumn,Cash on Delivery,3.1,17,6,20-35
694,23,Female,Accessories,Sunglasses, $115.77 ,Winter,Card,4.5,13,4,20-35
695,23,Female,Footwear,Sandals, $223.09 ,Spring,Card,4.1,16,3,20-35
696,59,Female,Beauty,Skincare Kit, $127.79 ,Winter,Card,3.8,6,3,51-70
697,35,Male,Groceries,Cooking Oil, $49.52 ,Spring,Cash on Delivery,3.6,13,4,20-35
698,59,Female,Footwear,Sneakers, $105.81 ,Winter,Card,3.8,23,9,51-70
699,42,Female,Womens Clothing,Dress, $178.77 ,Summer,Card,3.4,9,2,36-50
700,28,Male,Groceries,Rice Pack, $54.61 ,Winter,Card,4.1,8,4,20-35
701,49,Male,Electronics,Smart Watch," $1,321.86 ",Spring,Card,4.4,24,7,36-50
702,36,Male,Footwear,Sneakers, $157.33 ,Summer,Card,3.7,17,6,36-50
703,31,Male,Footwear,Formal Shoes, $157.43 ,Winter,Card,3,6,3,20-35
704,38,Male,Mens Clothing,Jacket, $160.98 ,Spring,Card,2.9,20,5,36-50
705,46,Male,Sports,Yoga Mat, $107.82 ,Winter,Card,3.9,7,1,36-50
706,39,Female,Footwear,Formal Shoes, $217.69 ,Summer,Card,2.6,10,5,36-50
707,45,Male,Sports,Yoga Mat, $141.27 ,Autumn,Card,3.2,16,3,36-50
708,57,Male,Footwear,Sandals, $233.72 ,Summer,Card,2.8,14,7,51-70
709,53,Male,Electronics,Headphones," $1,792.88 ",Winter,Card,3.6,19,7,51-70
710,24,Male,Electronics,Smart Watch," $1,064.70 ",Winter,Card,5,18,4,20-35
711,44,Female,Accessories,Sunglasses, $103.15 ,Autumn,Card,3.6,13,4,36-50
712,69,Male,Footwear,Sandals, $48.78 ,Summer,Card,1.9,17,6,51-70
713,64,Female,Beauty,Perfume, $74.05 ,Spring,Card,4.9,21,8,51-70
714,59,Female,Womens Clothing,Dress, $35.33 ,Summer,Cash on Delivery,3.7,13,4,51-70
715,68,Female,Womens Clothing,Jeans, $114.33 ,Summer,Card,2.9,10,5,51-70
716,48,Female,Accessories,Handbag, $41.13 ,Winter,Card,3.2,9,2,36-50
717,56,Female,Home,Kitchen Set, $245.44 ,Spring,Card,3.2,2,1,51-70
718,36,Female,Womens Clothing,Jeans, $153.84 ,Winter,Card,3.2,0,0,36-50
719,44,Female,Footwear,Sandals, $236.11 ,Summer,Card,5,23,9,36-50
720,54,Female,Womens Clothing,Dress, $165.35 ,Autumn,Card,3.7,10,0,51-70
721,30,Female,Accessories,Sunglasses, $59.51 ,Winter,Card,3.8,24,7,20-35
722,61,Male,Sports,Dumbbells, $190.26 ,Winter,Card,4.4,14,2,51-70
723,63,Female,Home,Kitchen Set, $168.64 ,Autumn,Card,3.2,6,3,51-70
724,42,Male,Electronics,Headphones," $2,517.98 ",Summer,Card,3.2,17,6,36-50
725,35,Male,Sports,Football, $240.40 ,Winter,Card,3.7,10,5,20-35
726,66,Female,Groceries,Beverages, $75.72 ,Spring,Card,3.9,14,7,51-70
727,37,Male,Footwear,Formal Shoes, $229.47 ,Spring,Card,4.2,14,7,36-50
728,31,Female,Sports,Football, $103.72 ,Winter,Card,3.4,20,5,20-35
729,46,Female,Womens Clothing,Jeans, $134.76 ,Summer,Card,4.6,20,5,36-50
730,46,Male,Groceries,Rice Pack, $59.16 ,Autumn,Card,4.5,24,7,36-50
731,51,Male,Mens Clothing,T-Shirt, $99.13 ,Summer,Card,4.1,17,6,51-70
732,38,Male,Sports,Dumbbells, $205.60 ,Spring,Card,4.5,22,6,36-50
733,31,Male,Footwear,Formal Shoes, $51.91 ,Summer,Cash on Delivery,2.2,2,1,20-35
734,26,Female,Beauty,Makeup Set, $64.09 ,Winter,Card,4.5,11,3,20-35
735,46,Female,Footwear,Sandals, $44.74 ,Winter,Cash on Delivery,3.6,13,4,36-50
736,42,Female,Home,Lamp, $44.21 ,Summer,Card,3.4,15,5,36-50
737,24,Female,Accessories,Handbag, $177.47 ,Winter,Card,3.3,8,4,20-35
738,30,Female,Beauty,Makeup Set, $114.32 ,Spring,Card,4,7,1,20-35
739,53,Male,Footwear,Formal Shoes, $139.94 ,Autumn,Card,3.5,13,4,51-70
740,29,Male,Footwear,Sneakers, $247.94 ,Winter,Card,3.4,8,4,20-35
741,49,Male,Electronics,Laptop," $2,588.27 ",Summer,Card,4.9,11,3,36-50
742,70,Male,Electronics,Mobile Phone, $780.60 ,Autumn,Card,4.7,20,5,51-70
743,35,Male,Footwear,Sandals, $113.18 ,Spring,Card,3.8,12,6,20-35
744,57,Male,Home,Lamp, $107.82 ,Winter,Card,4.1,16,3,51-70
745,36,Male,Home,Lamp, $224.49 ,Autumn,Card,4.5,12,6,36-50
746,52,Male,Mens Clothing,Jacket, $132.43 ,Summer,Card,3.5,12,1,51-70
747,47,Female,Sports,Football, $57.77 ,Spring,Cash on Delivery,2.9,16,3,36-50
748,24,Male,Sports,Yoga Mat, $139.11 ,Spring,Card,3.1,19,7,20-35
749,55,Female,Accessories,Wallet, $159.49 ,Spring,Card,3.4,18,4,51-70
750,22,Male,Groceries,Cooking Oil, $36.59 ,Spring,Cash on Delivery,3.2,15,5,20-35
751,36,Female,Womens Clothing,Top, $114.62 ,Summer,Card,3.4,16,3,36-50
752,60,Male,Sports,Dumbbells, $79.86 ,Spring,Cash on Delivery,4.4,19,7,51-70
753,43,Male,Mens Clothing,Jacket, $110.06 ,Summer,Card,3.3,20,10,36-50
754,57,Male,Sports,Yoga Mat, $203.13 ,Winter,Card,3.3,11,3,51-70
755,54,Male,Electronics,Laptop," $1,829.89 ",Winter,Card,4.9,30,10,51-70
756,33,Female,Sports,Football, $183.90 ,Summer,Card,2.6,15,5,20-35
757,63,Female,Footwear,Formal Shoes, $108.40 ,Spring,Card,2.6,16,3,51-70
758,66,Male,Groceries,Snacks, $37.90 ,Winter,Card,3.5,14,7,51-70
759,30,Male,Mens Clothing,T-Shirt, $30.45 ,Summer,Card,3.6,15,5,20-35
760,55,Male,Sports,Yoga Mat, $54.84 ,Spring,Cash on Delivery,1.1,8,4,51-70
761,35,Female,Accessories,Sunglasses, $154.72 ,Spring,Card,3.2,26,8,20-35
762,33,Male,Electronics,Headphones," $2,603.54 ",Autumn,Card,4.4,12,6,20-35
763,28,Male,Footwear,Sandals, $192.41 ,Winter,Card,3.2,8,4,20-35
764,38,Male,Sports,Yoga Mat, $248.91 ,Autumn,Card,4.8,26,8,36-50
765,51,Male,Groceries,Beverages, $43.81 ,Winter,Cash on Delivery,4.1,7,1,51-70
766,24,Male,Groceries,Cooking Oil, $63.21 ,Spring,Cash on Delivery,4,10,5,20-35
767,62,Male,Home,Curtains, $98.00 ,Spring,Cash on Delivery,5,28,9,51-70
768,63,Male,Sports,Yoga Mat, $117.10 ,Autumn,Card,3.6,8,4,51-70
769,60,Female,Sports,Dumbbells, $248.11 ,Autumn,Card,3.9,20,5,51-70
770,26,Female,Womens Clothing,Dress, $43.35 ,Spring,Card,4.4,14,7,20-35
771,56,Female,Groceries,Beverages, $62.63 ,Autumn,Card,3.7,18,4,51-70
772,21,Female,Womens Clothing,Top, $92.13 ,Winter,Cash on Delivery,3.5,20,5,20-35
773,31,Female,Accessories,Wallet, $136.74 ,Winter,Card,2.9,8,4,20-35
774,51,Female,Beauty,Makeup Set, $101.97 ,Autumn,Card,3.4,9,2,51-70
775,38,Female,Womens Clothing,Top, $50.83 ,Autumn,Card,3.9,7,1,36-50
776,52,Male,Footwear,Sandals, $161.58 ,Spring,Card,2.6,22,11,51-70
777,36,Female,Groceries,Beverages, $11.85 ,Spring,Cash on Delivery,3.6,19,7,36-50
778,42,Male,Footwear,Sneakers, $205.20 ,Winter,Card,2.9,4,2,36-50
779,69,Male,Home,Lamp, $120.93 ,Summer,Card,4.5,28,9,51-70
780,67,Male,Mens Clothing,Jacket, $35.68 ,Autumn,Cash on Delivery,3.5,10,5,51-70
781,69,Male,Sports,Dumbbells, $109.07 ,Winter,Card,3.3,10,5,51-70
782,30,Female,Footwear,Formal Shoes, $109.86 ,Winter,Card,3.6,9,2,20-35
783,40,Female,Womens Clothing,Skirt, $34.85 ,Summer,Cash on Delivery,3,14,2,36-50
784,41,Female,Groceries,Snacks, $70.84 ,Autumn,Card,4.4,12,6,36-50
785,20,Male,Footwear,Sandals, $170.06 ,Winter,Card,4.4,12,1,20-35
786,39,Female,Home,Lamp, $80.69 ,Spring,Cash on Delivery,3.8,16,8,36-50
787,54,Male,Electronics,Laptop, $980.43 ,Summer,Card,3.6,14,2,51-70
788,66,Male,Sports,Football, $103.30 ,Spring,Card,2.6,6,3,51-70
789,39,Male,Sports,Football, $245.18 ,Winter,Card,4,20,5,36-50
790,39,Female,Accessories,Handbag, $128.03 ,Spring,Card,3.7,8,4,36-50
791,21,Male,Sports,Yoga Mat, $231.08 ,Spring,Card,4.7,18,4,20-35
792,60,Female,Womens Clothing,Jeans, $48.29 ,Winter,Cash on Delivery,3.9,22,6,51-70
793,27,Male,Electronics,Laptop, $677.89 ,Summer,Card,3.3,16,8,20-35
794,36,Male,Sports,Football, $163.62 ,Winter,Card,2.9,15,5,36-50
795,21,Female,Groceries,Rice Pack, $23.18 ,Spring,Card,4.4,11,3,20-35
796,63,Male,Sports,Dumbbells, $136.33 ,Autumn,Card,4.6,15,5,51-70
797,67,Male,Electronics,Laptop," $2,406.63 ",Winter,Card,3.2,16,3,51-70
798,27,Male,Footwear,Sneakers, $172.16 ,Winter,Card,3.4,14,7,20-35
799,69,Male,Footwear,Sneakers, $242.66 ,Spring,Card,5,2,1,51-70
800,64,Male,Sports,Football, $99.39 ,Autumn,Card,3.6,16,8,51-70
801,62,Female,Beauty,Perfume, $36.87 ,Winter,Card,4.7,23,9,51-70
802,55,Male,Electronics,Laptop," $2,855.84 ",Autumn,Card,3.7,11,3,51-70
803,49,Female,Accessories,Handbag, $135.05 ,Spring,Card,2.9,6,3,36-50
804,34,Male,Sports,Football, $49.52 ,Spring,Cash on Delivery,2.3,9,2,20-35
805,42,Male,Footwear,Sneakers, $161.18 ,Spring,Card,4.5,20,5,36-50
806,70,Female,Groceries,Cooking Oil, $36.30 ,Winter,Card,3.1,12,6,51-70
807,42,Male,Electronics,Mobile Phone," $2,889.05 ",Spring,Card,4.1,12,1,36-50
808,49,Female,Footwear,Formal Shoes, $185.74 ,Spring,Card,2.5,13,4,36-50
809,57,Female,Womens Clothing,Dress, $149.82 ,Spring,Card,3.3,16,8,51-70
810,45,Female,Sports,Yoga Mat, $159.87 ,Winter,Card,3.6,11,3,36-50
811,47,Female,Footwear,Sneakers, $116.66 ,Spring,Card,4.1,16,8,36-50
812,60,Male,Footwear,Formal Shoes, $69.97 ,Winter,Card,4.6,24,7,51-70
813,43,Female,Footwear,Sneakers, $243.54 ,Winter,Card,4.1,22,6,36-50
814,64,Male,Sports,Football, $182.00 ,Summer,Card,4.5,11,3,51-70
815,55,Female,Beauty,Makeup Set, $129.26 ,Spring,Card,3.2,8,4,51-70
816,62,Female,Footwear,Formal Shoes, $199.51 ,Spring,Card,5,26,13,51-70
817,48,Female,Groceries,Snacks, $42.88 ,Summer,Cash on Delivery,3.9,22,6,36-50
818,65,Female,Womens Clothing,Skirt, $108.50 ,Summer,Card,3.4,16,8,51-70
819,27,Female,Beauty,Makeup Set, $38.35 ,Summer,Cash on Delivery,5,13,4,20-35
820,68,Female,Groceries,Rice Pack, $28.85 ,Summer,Card,4.4,17,6,51-70
821,64,Male,Electronics,Laptop," $1,305.74 ",Summer,Card,4.8,12,6,51-70
822,31,Male,Electronics,Mobile Phone," $2,370.99 ",Spring,Card,3.6,20,5,20-35
823,56,Female,Sports,Football, $197.64 ,Summer,Card,5,22,6,51-70
824,55,Female,Womens Clothing,Top, $33.40 ,Summer,Cash on Delivery,4.9,14,2,51-70
825,57,Female,Groceries,Beverages, $68.77 ,Spring,Card,4.2,32,11,51-70
826,36,Female,Womens Clothing,Jeans, $42.75 ,Summer,Card,3.8,17,6,36-50
827,41,Female,Home,Curtains, $157.96 ,Summer,Card,4.4,10,5,36-50
828,38,Male,Electronics,Headphones," $2,502.52 ",Autumn,Card,2.9,15,5,36-50
829,43,Female,Sports,Yoga Mat, $93.26 ,Winter,Card,4.3,10,5,36-50
830,46,Male,Footwear,Sandals, $160.09 ,Autumn,Card,4,8,4,36-50
831,38,Male,Electronics,Headphones," $2,841.72 ",Autumn,Card,4,23,9,36-50
832,32,Male,Home,Curtains, $220.24 ,Summer,Card,5,16,3,20-35
833,59,Male,Footwear,Sandals, $239.65 ,Winter,Card,2.7,9,2,51-70
834,37,Female,Womens Clothing,Jeans, $41.62 ,Winter,Card,3.5,21,8,36-50
835,36,Male,Home,Lamp, $254.85 ,Summer,Card,3,8,4,36-50
836,34,Female,Womens Clothing,Dress, $46.13 ,Summer,Cash on Delivery,3.5,21,8,20-35
837,62,Female,Accessories,Handbag, $144.18 ,Winter,Card,3.7,6,3,51-70
838,59,Male,Sports,Football, $140.99 ,Spring,Card,2.7,12,6,51-70
839,38,Male,Home,Lamp, $140.12 ,Summer,Card,4.9,14,7,36-50
840,31,Male,Mens Clothing,Jacket, $81.16 ,Autumn,Card,3.9,21,8,20-35
841,40,Female,Accessories,Handbag, $74.23 ,Spring,Card,4.4,11,3,36-50
842,51,Female,Accessories,Sunglasses, $125.26 ,Spring,Card,4.7,14,2,51-70
843,24,Male,Footwear,Sandals, $214.97 ,Winter,Card,4.2,19,7,20-35
844,23,Male,Electronics,Mobile Phone," $1,810.64 ",Autumn,Card,4.5,11,3,20-35
845,33,Male,Mens Clothing,Jeans, $140.65 ,Summer,Card,4.7,20,5,20-35
846,33,Male,Electronics,Mobile Phone," $2,064.65 ",Autumn,Card,4.7,17,6,20-35
847,36,Female,Groceries,Cooking Oil, $11.44 ,Autumn,Card,3.1,13,4,36-50
848,54,Female,Beauty,Perfume, $76.66 ,Spring,Cash on Delivery,4.3,12,6,51-70
849,64,Female,Accessories,Wallet, $97.05 ,Autumn,Cash on Delivery,4.3,17,6,51-70
850,24,Male,Sports,Football, $214.49 ,Autumn,Card,4.4,7,1,20-35
851,27,Male,Mens Clothing,Jacket, $43.04 ,Summer,Cash on Delivery,2,13,4,20-35
852,42,Female,Accessories,Sunglasses, $60.96 ,Spring,Card,3.2,4,2,36-50
853,40,Female,Home,Lamp, $198.03 ,Autumn,Card,3,20,5,36-50
854,44,Female,Sports,Dumbbells, $218.22 ,Spring,Card,3.3,19,7,36-50
855,51,Female,Home,Curtains, $207.52 ,Spring,Card,3.6,17,6,51-70
856,55,Female,Beauty,Skincare Kit, $72.03 ,Autumn,Card,4.2,12,6,51-70
857,60,Male,Footwear,Sandals, $186.72 ,Spring,Card,4,18,4,51-70
858,62,Male,Footwear,Formal Shoes, $114.97 ,Autumn,Card,2.9,22,11,51-70
859,22,Male,Groceries,Snacks, $40.19 ,Spring,Cash on Delivery,3.7,14,2,20-35
860,32,Female,Womens Clothing,Jeans, $120.08 ,Spring,Card,3.5,8,4,20-35
861,58,Male,Electronics,Laptop," $2,431.86 ",Summer,Card,4.6,15,5,51-70
862,59,Male,Electronics,Headphones," $1,129.00 ",Winter,Card,2.5,11,3,51-70
863,40,Male,Footwear,Sneakers, $96.21 ,Winter,Cash on Delivery,2.6,11,3,36-50
864,46,Male,Electronics,Headphones," $1,454.05 ",Summer,Card,3.5,23,9,36-50
865,22,Male,Sports,Yoga Mat, $210.91 ,Spring,Card,3.8,24,7,20-35
866,52,Female,Womens Clothing,Dress, $35.17 ,Autumn,Card,4.1,26,8,51-70
867,70,Male,Electronics,Mobile Phone," $2,108.89 ",Winter,Card,4.4,23,9,51-70
868,51,Male,Sports,Dumbbells, $219.04 ,Summer,Card,3.2,11,3,51-70
869,67,Female,Accessories,Sunglasses, $48.74 ,Autumn,Card,3.1,24,7,51-70
870,31,Female,Womens Clothing,Jeans, $93.29 ,Autumn,Card,5,16,3,20-35
871,58,Female,Footwear,Sandals, $59.04 ,Autumn,Card,2.9,10,5,51-70
872,30,Male,Footwear,Formal Shoes, $87.70 ,Autumn,Card,4.2,19,7,20-35
873,39,Female,Beauty,Perfume, $58.21 ,Winter,Card,2.5,7,1,36-50
874,69,Female,Womens Clothing,Jeans, $100.29 ,Winter,Card,2.6,24,7,51-70
875,22,Male,Footwear,Sandals, $154.20 ,Summer,Card,3.4,4,2,20-35
876,32,Male,Electronics,Laptop," $1,370.18 ",Spring,Card,3,20,5,20-35
877,40,Male,Footwear,Sneakers, $123.96 ,Summer,Card,4.1,11,3,36-50
878,32,Female,Footwear,Formal Shoes, $151.91 ,Summer,Card,4.2,22,6,20-35
879,69,Female,Home,Curtains, $201.11 ,Spring,Card,3.9,11,3,51-70
880,59,Male,Footwear,Sneakers, $42.35 ,Spring,Cash on Delivery,3.6,13,4,51-70
881,70,Female,Beauty,Makeup Set, $142.85 ,Winter,Card,3.2,20,5,51-70
882,46,Male,Electronics,Mobile Phone, $533.08 ,Summer,Card,5,16,3,36-50
883,36,Female,Home,Kitchen Set, $100.72 ,Autumn,Card,2.8,22,6,36-50
884,31,Female,Accessories,Sunglasses, $172.26 ,Summer,Card,2.8,20,5,20-35
885,46,Female,Sports,Dumbbells, $200.96 ,Summer,Card,4.2,16,3,36-50
886,66,Female,Footwear,Sneakers, $113.39 ,Spring,Card,3.4,23,9,51-70
887,36,Female,Accessories,Wallet, $65.17 ,Summer,Cash on Delivery,4.6,15,5,36-50
888,42,Male,Footwear,Sneakers, $154.55 ,Winter,Card,5,17,6,36-50
889,26,Male,Mens Clothing,Jeans, $100.84 ,Spring,Card,3.6,14,2,20-35
890,31,Male,Electronics,Mobile Phone," $1,142.03 ",Winter,Card,4.2,10,5,20-35
891,39,Male,Mens Clothing,Shirt, $168.97 ,Summer,Card,4.6,24,7,36-50
892,64,Male,Footwear,Sandals, $220.97 ,Autumn,Card,5,4,2,51-70
893,59,Female,Home,Curtains, $181.46 ,Autumn,Card,3.1,18,4,51-70
894,30,Female,Footwear,Sneakers, $212.78 ,Spring,Card,4.4,22,6,20-35
895,30,Female,Sports,Yoga Mat, $102.27 ,Spring,Card,3.1,16,8,20-35
896,40,Male,Sports,Dumbbells, $101.71 ,Spring,Card,3.8,17,6,36-50
897,57,Male,Sports,Yoga Mat, $166.23 ,Spring,Card,4,20,5,51-70
898,59,Male,Footwear,Sneakers, $82.01 ,Spring,Cash on Delivery,3.3,16,3,51-70
899,23,Female,Footwear,Sandals, $214.88 ,Winter,Card,5,20,5,20-35
900,64,Female,Accessories,Handbag, $110.37 ,Spring,Card,4.2,17,6,51-70
901,23,Male,Footwear,Sneakers, $144.05 ,Summer,Card,2.6,18,4,20-35
902,47,Female,Accessories,Sunglasses, $134.42 ,Winter,Card,4.1,8,4,36-50
903,64,Female,Beauty,Skincare Kit, $133.46 ,Winter,Card,4.6,10,5,51-70
904,70,Female,Home,Lamp, $256.37 ,Summer,Card,3.6,24,7,51-70
905,59,Male,Sports,Dumbbells, $160.42 ,Spring,Card,4.3,22,6,51-70
906,31,Male,Electronics,Mobile Phone," $1,501.64 ",Autumn,Card,3.2,12,6,20-35
907,69,Male,Footwear,Formal Shoes, $145.20 ,Autumn,Card,2.8,18,4,51-70
908,50,Male,Mens Clothing,Shirt, $66.68 ,Winter,Card,3.1,13,4,36-50
909,60,Male,Electronics,Smart Watch, $592.23 ,Spring,Card,3.6,13,4,51-70
910,39,Male,Electronics,Mobile Phone, $646.99 ,Winter,Card,4.1,24,7,36-50
911,50,Male,Footwear,Sandals, $58.87 ,Spring,Cash on Delivery,3.1,16,3,36-50
912,42,Male,Sports,Dumbbells, $51.43 ,Winter,Card,2.7,13,4,36-50
913,56,Female,Home,Lamp, $235.41 ,Summer,Card,2.6,2,1,51-70
914,46,Female,Accessories,Wallet, $99.47 ,Winter,Cash on Delivery,3.7,22,11,36-50
915,40,Female,Accessories,Sunglasses, $38.29 ,Autumn,Card,4.1,18,9,36-50
916,54,Male,Footwear,Sandals, $240.73 ,Spring,Card,4.5,18,4,51-70
